"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.to.water","QuickSpecies","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","GPS.x","GPS.y","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary","NDVI","EVI","Distance.from.mob","Distance.from.mob.d","Closest.mob.size","Distance.from.herd","Closest.herd.size","Distance.from.herd.opp.sp","Closest.herd.size.opp.sp","Distance.from.opp.sp","Closest.opp.sp.size","Identifier"
"7/7/21","Off Loop","DSCN4642","1","1309","0.3903548","36.86474902","GZ","0","part","no wind","no rain","Walking","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","Enteropogon macrostachyus","light","4623","4634","7","1","","2","1","","","2","","","1","","Dam Nyeusi, mud along belly and chest, very little water in dam, Mukenye area, walking west Loler adam or Ivan Property","751.723806204","GZ","2021","7","7","13","9","","","","4","262253.3974","43475.13047","OG","OG","LB","2193.91746087646","2194.18921440876","0.260273963212967","0.397055041152263","8823.40267110878","","80","9230.94679558761","18","","","","","GZ102"
"7/8/21","1","DSCN4685","1","1004","0.446901812","36.84413214","PZ","0","no sun","no wind","no rain","Grazing","hock","brown","Pennisetum stramineum","Enteropogon macrostachyus","Pennisetum mezzianum","Eragrostis tenuifolia","medium","4643","4653","8","","8","","","","","","","","","","","400.421591808","PZ","2021","7","8","10","4","Impala","","","4","259959.4234","49730.31139","OG","OG","OG","24.4383976708589","25.7442724432982","0.345387667417526","0.664661476763388","4211.35850946833","","200","5019.04189725946","25","","","","","PZ134"
"7/8/21","2","DSCN4689","1","1053","0.484703842","36.84643101","PZ","0","no sun","no wind","no rain","Walking","hoof","brown","Cenchrus ciliaris","Cynodon plectostachyus","Pennisetum stramineum","Cynodon nlemfuensis","light","4654","4683","21","1","12","3","2","1","","1","1","","","","","45.242185968","PZ","2021","7","8","10","53","Jackal","","","4","260216.6905","53911.46275","LB","MB","MB","483.622625839102","488.823135313739","0.297353774309158","0.58126871766948","698.367851145082","","200","1312.34949018573","25","","","","","PZ135"
"7/12/21","1","DSCN4767","1","1037","0.451567565","36.84217814","PZ","0","part","no wind","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","Cynodon nlemfuensis","light","4703","4728","11","1","","5","1","3","","","","1","","","","50.22971016","PZ","2021","7","12","10","37","Impala","","","4","259741.9981","50246.44924","LB","OG","LB","26.8800846129082","27.7410202521343","0.304825186729431","0.510698034659696","1228.5316180086","","120","2543.39894763915","80","","","","","PZ150"
"7/12/21","1","DSCN4767","2","1057","0.45406419","36.8419778","GZ","0","part","no wind","no rain","Grazing","hoof","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","light","4729","4749","1","1","","","","","","","","","","","Songaish Dam","1.1481204","GZ","2021","7","12","10","57","Elephant","","","4","259719.7721","50522.60472","OG","OG","OG","19.539528212201","27.2380424606588","0.294152736663818","0.503523644163007","1074.2694197345","","120","2321.85748548201","80","","","","","GZ105"
"7/12/21","2","DSCN4766","1","1134","0.473373654","36.85355007","GZ","0","part","no wind","no rain","Walking","hock","brown","Pennisetum stramineum","Pennisetum mezzianum","Cynodon plectostachyus","Microchloa kunthii","medium","4750","4753","5","1","","4","","","","","","","","","","394.71822012","GZ","2021","7","12","11","34","Impala","","","4","261009","52658","OG","OG","OG","26.6173711361504","29.5250809565011","0.271198332309723","0.545454545454545","218.370041424391","","80","1604.67771724929","120","","","","","GZ106"
"7/12/21","2","DSCN4766","3","1158","0.473484587","36.8569234","GZ","0","part","light","no rain","Grazing","hock","brown","Pennisetum stramineum","Enteropogon macrostachyus","Chloris roxburghiana","Cynodon plectostachyus","light","4754","4765","2","1","","2","","","","","","","","","","667.02785604","GZ","2021","7","12","11","58","","","","4","261384.6228","52670.15313","OG","OG","OG","20.2524064766923","23.0429122488739","0.269081503152847","0.514787773790373","423.772039603385","","80","1744.11797191512","120","","","","","GZ107"
"6/7/21","2","DSCN2754","1","1025","0.476369231","36.86187213","GZ","0","full","light","no rain","Grazing","hoof","green with some brown","Cymbopogon pospischilii","Pennisetum stramineum","Cynodon nlemfuensis","","light","5625","5642","5","","5","","","","","","","","","","","88.085134704","GZ","2021","6","7","10","25","Cattle","","","3","261935.759","52989.04494","OG","LB","OG","388.059646725106","401.026392635062","0.280932456254959","0.6720045753503","","","","","","","","","","GZ24"
"6/7/21","2","DSCN2754","2","1110","0.499373496","36.85224601","GZ","1","full","light","no rain","Grazing","hoof","green with some brown","Cynodon dactylon","Cynodon nlemfuensis","Pennisetum stramineum","","open grassland","5643","5746","21","1","1","6","6","1","","","3","3","","","","484.220670444","GZ","2021","6","7","11","10","","","","3","260864.714","55533.83854","MB","MB","MB","17.1498543207132","26.4456549408412","","","","","","","","","","","","GZ25"
"6/7/21","2","DSCN2754","2","1110","0.499373496","36.85224601","PZ","1","full","light","no rain","Grazing","hoof","green with some brown","Cynodon dactylon","Cynodon nlemfuensis","Pennisetum stramineum","","open grassland","5643","5746","16","","","","","","","","","","","","","484.220670444","PZ","2021","6","7","11","10","","","","3","260864.714","55533.83854","MB","MB","MB","17.1498543207132","26.4456549408412","","","","","","","","","","","","PZ24"
"6/7/21","2","DSCN2754","3","1131","0.500721663","36.85005174","PZ","0","full","no wind","no rain","Walking","hoof","green with some brown","Cynodon nlemfuensis","Cynodon plectostachyus","Enteropogon macrostachyus","Pennisetum stramineum","medium","5747","5775","8","1","","2","2","1","","","","","2","","","292.087514628","PZ","2021","6","7","11","31","Elephant","","","4","260620.4327","55683.03733","MB","MB","MB","15.6216993984053","30.0204734418086","","","","","","","","","","","","PZ25"
"6/7/21","2","DSCN2757","1","1158","0.487940379","34.74379547","PZ","0","full","light","no rain","Grazing","hock","brown with some green","Cenchrus ciliaris","Pennisetum stramineum","Pennisetum mezzianum","Chloris roxburghiana","medium","5775","5786","5","1","","","","2","1","","","","","","","221281.987878336","PZ","2021","6","7","11","58","","","","4","25872.7748","54381.85606","MB","MB","MB","231754.78327047","231755.361791817","","","","","","","","","","","","PZ28"
"6/7/21","2","DSCN2757","2","1209","0.480635235","36.84473683","GZ","0","full","light","no rain","Drinking","hoof","green with some brown","Cenchrus ciliaris","Cynodon dactylon","Pennisetum mezzianum","Pennisetum stramineum","open grassland","5787","5794","1","1","","","","","","","","","","","","69.034138824","GZ","2021","6","7","12","9","Warthog","","","4","260027.8993","53461.5","MB","MB","MB","404.067780976625","407.472636558234","","","","","","","","","","","","GZ27"
"6/7/21","2","DSCN2757","3","1216","0.481029653","36.84618201","PZ","0","full","no wind","no rain","Resting","hoof","green with some brown","Cynodon plectostachyus","Cenchrus ciliaris","Bothriochloa insculpta","","light","5795","5813","7","1","","2","2","","","","","","2","","","234.616062912","PZ","2021","6","7","12","16","","","","3","260188.8344","53505.07495","MB","MB","MB","564.120036086689","564.227945718679","","","","","","","","","","","","PZ29"
"6/7/21","2","DSCN2755","1","1226","0.492809851","36.84799289","PZ","0","full","light","no rain","Standing","hoof","green with some brown","Cynodon dactylon","Eragrostis tenuifolia","Aristida adscensionis","","open grassland","5814","5825","6","1","","2","1","1","","","","1","","","","79.668186024","PZ","2021","6","7","12","26","","","","3","260390.8949","54808","LB","LB","LB","15.8239722520898","29.6628610736943","0.320908159017563","0.80199864498645","","","","","","","","","","PZ26"
"6/7/21","2","DSCN2755","2","1249","0.488408154","36.85745372","PZ","0","full","light","no rain","Grazing","hoof","brown with some green","Eragrostis tenuifolia","Pennisetum stramineum","Cynodon nlemfuensis","","open grassland","5845","5844","6","1","","","2","1","","","","","2","","","752.309904948","PZ","2021","6","7","12","49","","","","3","261444.1948","54320.79665","MB","MB","MB","68.1612940033601","78.0526171967682","","","","","","","","","","","","PZ27"
"6/7/21","2","DSCN2755","3","1229","0.486544831","36.84900169","GZ","0","full","light","no rain","Resting","hoof","brown with some green","Cynodon nlemfuensis","Cynodon dactylon","","","open grassland","5845","5854","1","1","","","","","","","","","","","","306.323873184","GZ","2021","6","7","12","29","Eland","","","2","260503","54115","MB","MB","MB","349.328429881135","356.654582119703","0.318922519683838","0.750861259004071","","","","","","","","","","GZ26"
"6/7/21","2","DSCN2758","1","1318","0.481563793","36.84589527","GZ","0","full","light","no rain","Walking","hoof","green with some brown","Cynodon dactylon","Cynodon plectostachyus","Pennisetum stramineum","","medium","5855","5867","8","","8","","","","","","","","","","","213.306502416","GZ","2021","6","7","13","18","","","","3","260156.9251","53564.16555","MB","MB","MB","520.524926748552","532.153767268422","","","","","","","","","","","","GZ28"
"6/8/21","1","DSCN6080","1","951","0.447381873","36.84068739","PZ","1","full","no wind","no rain","Grazing","hock","brown with some green","Pennisetum mezzianum","Pennisetum stramineum","Cynodon plectostachyus","Enteropogon macrostachyus","medium","5868","5924","14","2","","3","2","3","","1","","1","1","","","157.44464862","PZ","2021","6","8","9","51","Giraffe","","","4","259575.8635","49783.52391","OG","OG","OG","20.8535618090069","22.4068730914238","","","","","","","","","","","","PZ30"
"6/8/21","1","DSCN6080","1","951","0.447381873","36.84068739","GZ","1","full","no wind","no rain","Grazing","hock","brown with some green","Pennisetum mezzianum","Pennisetum stramineum","Cynodon plectostachyus","Enteropogon macrostachyus","medium","5868","5924","3","","1","2","","","","","","","","","","157.44464862","GZ","2021","6","8","9","51","Giraffe","","","4","259575.8635","49783.52391","OG","OG","OG","20.8535618090069","22.4068730914238","","","","","","","","","","","","GZ29"
"6/8/21","1","DSCN6080","2","1025","0.460881632","36.83240176","PZ","0","full","light","no rain","Grazing","hock","brown with some green","Pennisetum stramineum","Chloris roxburghiana","Cynodon nlemfuensis","Pennisetum mezzianum","medium","5925","5945","9","1","","","3","2","","","1","2","","","","1153.731476184","PZ","2021","6","8","10","25","Impala","","","4","258653.6987","51277","OG","OG","OG","57.1310064454188","70.8139146680758","","","","","","","","","","","","PZ31"
"6/8/21","1","DSCN6080","3","1051","0.478885207","36.84279846","GZ","0","full","medium","no rain","Standing","hoof","brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","Microchloa kunthii","open grassland","5946","5959","4","","","","2","","","","1","","1","","","184.911144096","GZ","2021","6","8","10","51","","","","4","259812","53268","MB","MB","MB","292.305673932118","293.248691200855","","","","","","","","","","","","GZ30"
"6/8/21","1","DSCN6081","1","1106","0.451053681","36.84328489","PZ","0","full","light","no rain","Walking","hock","brown with some green","Cynodon plectostachyus","Pennisetum mezzianum","Cynodon dactylon","Cymbopogon pospischilii","medium","5960","5974","6","1","","1","2","","","","","2","","","","133.84464366","PZ","2021","6","8","11","6","Warthog","","","4","259865.2182","50189.57234","OG","OG","OG","23.9764305948213","29.9484601479168","","","","","","","","","","","","PZ32"
"6/8/21","1","DSCN6081","2","1126","0.46289419","36.85023041","PZ","0","full","medium","no rain","Grazing","hock","green with some brown","Cenchrus ciliaris","Pennisetum mezzianum","Pennisetum stramineum","Enteropogon macrostachyus","light","5975","5991","7","1","","","1","3","","1","","","1","","Rongai Area","167.48735808","PZ","2021","6","8","11","26","Elephant","","","4","260639","51499","OG","OG","OG","213.073967256174","222.586253282044","","","","","","","","","","","","PZ33"
"6/8/21","1","DSCN6081","3","1136","0.469643126","36.85229486","PZ","0","full","light","no rain","Resting","belly","brown with some green","Pennisetum mezzianum","Cynodon plectostachyus","Pennisetum stramineum","Cyperus","","5992","6017","6","1","","1","2","","","","1","","1","","","243.847619736","PZ","2021","6","8","11","36","","","","4","260869.1052","52245.41697","OG","OG","OG","202.214153465707","204.016310415079","","","","","","","","","","","","PZ34"
"6/8/21","1","DSCN6082","1","1142","0.46977749","36.8540047","PZ","0","full","medium","no rain","Grazing","belly","green with some brown","Cenchrus ciliaris","Pennisetum mezzianum","Pennisetum stramineum","Chloris roxburghiana","medium","6018","6074","14","","","","","","","1","","","","","","425.023136748","PZ","2021","6","8","11","42","Eland","","","4","261059.5","52260.21985","OG","OG","OG","37.2743764146042","40.1087771973765","","","","","","","","","","","","PZ35"
"6/9/21","2","DSCN6198","1","952","0.469912579","36.85792599","PZ","1","full","light","no rain","Grazing","hock","green with some brown","Pennisetum stramineum","Pennisetum mezzianum","Enteropogon macrostachyus","Cyperus","medium","6083","6106","4","","","","","","","","","","","","","636.700645812","PZ","2021","6","9","9","52","","","","4","261496.1384","52275.02684","OG","OG","OG","20.2176620696947","26.7769221529808","","","1947.49471016528","","","3255.68441409342","350","","","","","PZ36"
"6/9/21","2","DSCN6198","1","952","0.469912579","36.85792599","GZ","1","full","light","no rain","Grazing","hock","green with some brown","Pennisetum stramineum","Pennisetum mezzianum","Enteropogon macrostachyus","Cyperus","medium","6083","6106","12","","4","4","","2","","2","","","","","","636.700645812","GZ","2021","6","9","9","52","","","","4","261496.1384","52275.02684","OG","OG","OG","20.2176620696947","26.7769221529808","","","1947.49471016528","","","3255.68441409342","350","","","","","GZ31"
